Item ID,GUID,Name,Number,Imported ID,Base Price,Created Date,Archived,Modifier
400000000267911660,1f13f9a7-d89b-4bd4-bc34-0595562ec17e,Cut in 3,400000000267911661,,0.00,1/3/2019,No,No
400000004460965359,1fa2ebf1-5d1f-4445-bc52-ed5f368d084c,Size,400000004460965360,,0.00,3/6/2020,No,No
400000002684576265,217ac700-5fcd-46e7-9655-ee4040812257,Size,400000002684576266,,0.00,10/7/2019,No,No
400000000124866640,21bced76-d1d9-43cb-8db0-8fc8154cf3e1,Mista Options,400000000124866641,,0.00,11/20/2018,No,No
400000000672919242,21e01d37-5381-4c12-9b2d-5fe5b41b0d03,Size,400000000672919243,,0.00,3/15/2019,No,No
400000000593177892,21f100bb-0c83-4255-87b1-a5e6b5cb273f,Size,400000000593177893,,0.00,3/4/2019,No,No
400000002770199261,233e0927-e221-49e0-a611-7ee00bc96e9f,Size,400000002770199262,,0.00,10/16/2019,Yes,No
400000000829454422,2425bf88-9c00-4f22-a7e0-7c1f4fb48243,Size,400000000829454423,,0.00,4/3/2019,No,No
400000000877493506,2429f3c8-5972-4ec1-b75a-1d1ad46c6dc8,Size,400000000877493507,,0.00,4/8/2019,No,No
400000000124894058,25944a84-4ecb-4e0c-9f5a-0760c03c2ccd,Melanzane Options,400000000124894059,,0.00,11/20/2018,No,No
400000002684691818,25be870d-e8cb-48e8-81c5-97eab979c49a,Size,400000002684691819,,0.00,10/7/2019,No,No
400000000270487560,25ec78b2-cafa-471b-8966-9e092bcc3984,Size,400000000270487561,,0.00,1/3/2019,No,No
400000000877469924,2604ca5f-56fa-4991-b576-6e6a7cc715d9,Size,400000000877469925,,0.00,4/8/2019,No,No
400000002147626368,26644ded-4b9d-4826-8022-80b945bd7ab0,Size,400000002147626369,,0.00,8/16/2019,No,No
400000001995560450,26bd1097-51ea-4fe9-b2cd-900a0755d7ac,Size,400000001995560451,,0.00,8/2/2019,No,No
400000001350261404,28542b04-3db7-43a1-a203-12fc13970d4c,Size,400000001350261405,,0.00,5/30/2019,Yes,No
400000001738753767,2941b7b2-3dc6-4912-9f96-c80da53a03fb,Size,400000001738753768,,0.00,7/8/2019,No,No
400000001995288758,2a3e1210-dfa3-4c2e-833c-438c2c3532a9,Size,400000001995288759,,0.00,8/2/2019,No,No
400000002839566638,2a8fb78e-e38c-4384-8e95-03b9a4bcf7bd,Size,400000002839566639,,0.00,10/22/2019,No,No
400000002933087764,2b4be310-0701-4444-84de-1e0cfe1addbc,Size,400000002933087765,,0.00,11/1/2019,No,No
400000002684798744,2ba64fbf-bffb-401e-9530-e6ab213e4c6a,Size,400000002684798745,,0.00,10/7/2019,No,No
400000004460424414,2c830df7-bed8-4f6c-a688-0f285f1b66cb,Size,400000004460424415,,0.00,3/6/2020,No,No
400000000877451570,2ce417cd-eea8-479f-8350-6a43cffaf73c,Size,400000000877451571,,0.00,4/8/2019,No,No
400000000287342011,2d7aaddd-a7ad-4233-a024-c38d536616f8,Red Sauce,400000000287342012,,0.00,1/7/2019,No,No
400000001266144720,2ec92a85-dbeb-4215-bef8-71a720246b5d,Size,400000001266144721,,0.00,5/21/2019,Yes,No
400000004397089058,2f7fd3aa-7267-46a4-b730-1640e4cb0066,Size,400000004397089059,,0.00,3/2/2020,No,No
400000002839678842,302953e7-abb7-4259-8dee-8725f069aa8d,Size,400000002839678843,,0.00,10/22/2019,No,No
400000002933093864,3107c303-0d09-46d3-b524-e1b6195366ca,Size,400000002933093865,,0.00,11/1/2019,No,No
400000003629960822,31df6cf0-3066-4c93-95fa-84c79666671f,Size,400000003629960823,,0.00,1/6/2020,No,No
400000023375130922,31ec16e1-adf2-4359-9f0f-0741d15ac5de,Funghi Lo Riscaldo Mods,400000023375130923,,0.00,9/12/2022,No,No
400000000160213473,31f7d75b-c649-4654-9d4c-88ee9512da3c,Pasta Options,400000000160213474,,0.00,12/3/2018,No,No
400000003630012535,31fbf649-2c3d-4f6b-95a8-1e323210954b,Size,400000003630012536,,0.00,1/6/2020,No,No
400000004460379613,320fbdd2-7d60-4e89-80fe-9115b25ba6f1,Size,400000004460379614,,0.00,3/6/2020,No,No
400000000267930874,32b8f837-1a93-4f1a-9749-39e9301aabad,Make 4 Polpette,400000000267930875,,0.00,1/3/2019,No,No
400000003250867494,332fe5f2-36cb-41bd-8611-e3d7aa70186d,Size,400000003250867495,,0.00,12/2/2019,No,No
400000000270274090,333b2a22-49d6-4aaa-8e60-9712e380ccd8,Size,400000000270274091,,0.00,1/3/2019,No,No
400000002684648863,33408fc4-8599-4816-82bb-777578652d3e,Size,400000002684648864,,0.00,10/7/2019,No,No
400000000385540306,336069b4-9a54-462a-ad6e-fa04fbbeec64,Size,400000000385540307,,0.00,1/29/2019,No,No
400000001738704459,33611789-7818-4f0c-b8a0-39cb56e439c7,Size,400000001738704460,,0.00,7/8/2019,No,No
400000004460325259,344c6063-4857-4032-a38b-691db15dd3af,Size,400000004460325260,,0.00,3/6/2020,No,No
400000003930458211,347ec91a-68ba-4359-b707-e8f28145f628,Size,400000003930458212,,0.00,1/31/2020,No,No
400000001121749320,35537922-cd67-4145-a66e-1ffa83ca1e8b,Size,400000001121749321,,0.00,5/6/2019,No,No
400000008345257586,357fd4b0-df40-41a1-828f-fad320ae96b2,Tiramisu,400000008345257587,,0.00,12/9/2020,No,No
400000010061184380,359645b0-bcdc-4751-b8dc-59bf2c7a4c16,MB Options,400000010061184381,,0.00,3/22/2021,No,No
400000000267951216,35d33848-4e1d-4ec6-aa60-ced57d70ccc6,GF Bread,400000000267951217,,0.00,1/3/2019,No,No
400000001738689417,37332768-3da0-4e0e-b4b5-9848c8681d84,Size,400000001738689418,,0.00,7/8/2019,No,No
400000005141211185,373cfd8f-b932-4d14-b3e7-341fece242e5,DESSERT,400000005141211186,,0.00,5/24/2020,No,No
400000002128467431,37d941bf-06d7-490d-b96c-4a35545cb4e3,Size,400000002128467432,,0.00,8/14/2019,No,No
400000002078317604,38776778-b460-47c4-9d8c-3c55adf06bd6,Size,400000002078317605,,0.00,8/9/2019,No,No
400000005140382393,3932e8ed-5da3-41a4-a50a-8a1a2c84ecdd,SALAD,400000005140382394,,0.00,5/24/2020,No,No
400000001468227031,3944f94b-d7cc-49d7-9537-528d4a373344,Size,400000001468227032,,0.00,6/11/2019,No,No
400000008082801065,39653918-6a96-4062-b10c-821ee8ae92da,No Capers,400000008082801066,,0.00,11/20/2020,No,No
400000002036214690,3a01c440-405d-4b74-893f-1d4d0afa192d,Size,400000002036214691,,0.00,8/5/2019,No,No
400000002843313313,3a343312-ce6b-4a1c-b90c-3b7329c9a9cf,Size,400000002843313314,,0.00,10/23/2019,Yes,No
400000008370008289,3a59f4ec-70c2-4282-ba8a-5f187d543dfa,PICK 3,400000008370008290,,0.00,12/11/2020,No,No
400000003258194023,3a680308-5307-4b1a-a53a-9bd4523fc74d,Size,400000003258194024,,0.00,12/3/2019,No,No
400000005140413225,3ac95e6d-849c-4a99-a43a-ddf52d8143ac,SALAD,400000005140413226,,0.00,5/24/2020,No,No
400000005140986881,3bae4aaf-ca60-4e9c-a639-7dbb1f65e7b3,PREP,400000005140986882,,0.00,5/24/2020,No,No
