Item ID,GUID,Name,Number,Imported ID,Base Price,Created Date,Archived,Modifier,Parent Name,Parent Id,Parent Class
400000000910625877,2e94667f-701f-4f3f-a4db-1c7696bdb3cf,Hanna Cabernet Sauvignon 15,400000000910625878,,0.00,4/12/2019,Yes,No,Red A-K,400000000186067251,MenuGroup
400000003255840099,2e950004-4fda-4076-a73b-5a91efd74a06,Flight,400000003255840700,,0.00,12/3/2019,Yes,No,Viberti,400000003255772988,MenuGroup
400000030677814756,2e9d83b3-0771-4293-b78e-dcc47281d692,Kobal Sauvignon Blanc 22,400000030677814757,,0.00,5/25/2023,Yes,No,White,400000000271238759,MenuGroup
400000013602285742,2ea7341c-8c9f-44e0-8480-44fa423da821,Bargetto Pinot Noir 18,400000013602285743,,0.00,8/18/2021,Yes,No,Red,400000000271238761,MenuGroup
400000034296353288,2eacb883-06cb-455b-bc57-ba02ae89bff5,Wild Boar Salami,400000034296353289,,0.00,9/15/2023,No,No,SALUMI,400000000267942331,MenuGroup
400000023214235761,2eadf112-9ade-4be8-9757-a29af56d0ec8,Matthias & Emile Roblin Sancerre 20,400000023214235762,,0.00,9/6/2022,Yes,No,White,400000000186067255,MenuGroup
400000007925232740,2f0af0b4-bb5b-4ee5-bd3f-03044850abd0,David Moreau Santenay Rousseau 15,400000007925232741,,0.00,11/11/2020,Yes,No,Red A-K,400000000186067251,MenuGroup
400000037933452323,2f197db6-daf4-4c48-ba37-a743c7173cc3,Rosso dei Dardi Nebbiolo 21,400000037933452324,,0.00,1/19/2024,No,No,Red,400000000271238761,MenuGroup
400000003265072337,2f39daab-f588-4fbf-b025-3246f3dd1677,Samuel Louis Smith Syrah 17,400000003265072338,,0.00,12/4/2019,Yes,No,Red Q-Z,400000000268246652,MenuGroup
400000002411891438,2f41d6f3-359f-49c1-9401-0b1a542f18d0,Artadi Vinas de Gain 15,400000002411891439,,0.00,9/11/2019,Yes,No,Red A-K,400000000186067251,MenuGroup
400000000192316316,2f4da3b0-9a04-4205-96f5-65cc7240d93d,Jean Luc Colombo Les Abeilles Cotes du Rhone 14,400000000192316317,,0.00,12/13/2018,Yes,No,Red A-K,400000000186067251,MenuGroup
400000000192316510,2f50e272-e44c-4713-a621-96c353099fe1,*Poderi Colla Dardi delle Rosa Barolo 13,400000000192316511,,0.00,12/13/2018,Yes,No,Red A-K,400000000186067251,MenuGroup
400000002620115340,2f98033b-71ba-456a-9fd6-9a53a52af388,Lapierre Pacalet Julienas Beaujo 17,400000002620115341,,0.00,10/1/2019,Yes,No,Red,400000000271238761,MenuGroup
400000023872383566,2fad069a-14c3-4d4d-b0f1-e31653da9b52,Domaine Eden Chardonnay 18,400000023872383567,,0.00,10/1/2022,Yes,No,White,400000000271238759,MenuGroup
400000030327564177,2fbcf59a-97a0-4c86-a6d4-846cc6c84d01,Mimosa,400000030327564178,,0.00,5/14/2023,Yes,No,Sparkling,400000000271238755,MenuGroup
400000006117526451,2fe88d24-70ab-4ae6-89b7-2ebb32fab976,Kistler SC Pinot Noir 18,400000006117526452,,0.00,7/30/2020,Yes,No,Red A-K,400000000186067251,MenuGroup
400000007051164073,2ff6d5f5-d787-4d74-b678-02743e737d2e,Joao Portugal Ramos Riserva,400000007051164074,,0.00,9/22/2020,No,No,WINE CLUB,400000000287676817,Menu
400000004396929907,3025d967-817a-4abe-ba95-1a7dcca22fc4,Calera Chardonnay 16,400000004396929908,,0.00,3/2/2020,Yes,No,WINE CLUB,400000000287676817,Menu
400000000192059042,3030d125-3935-46a3-815c-3a1acc245d79,Lucia SLH Chard 16,400000000192059043,,0.00,12/13/2018,Yes,No,White,400000000186067255,MenuGroup
400000001361847210,303156e7-3700-4960-a244-d4fdfa0fd4d9,Yves Cuilleron Syrah 17,400000001361847211,,0.00,5/31/2019,Yes,No,Red Q-Z,400000000268246652,MenuGroup
400000007705694368,30a058fb-2a4f-4673-a3be-73f10f92a2cc,Besson Givry Petit Pretan 17,400000007705694369,,0.00,10/29/2020,Yes,No,Red A-K,400000000186067251,MenuGroup
400000000192316166,30b3696f-770d-491f-b6fe-93eeb4830672,Cappellano Chinato NV,400000000192316167,,0.00,12/13/2018,Yes,No,Red A-K,400000000186067251,MenuGroup
400000000186070947,30d8d910-abc7-41e0-9354-f1318025cba7,Chartogne Taillet Les Barres 12,400000000186070948,,0.00,12/11/2018,Yes,No,Bubbles,400000000186067099,MenuGroup
400000004945987466,30dd3731-daf8-4853-ba21-38d236944c61,Brassfield Eruption Red,400000004945987467,,0.00,5/5/2020,Yes,No,Red A-K,400000000186067251,MenuGroup
400000000271705172,30e9c84b-3bbf-492e-9992-54d68bd7e431,Terenzuola Vigne Basse Vermentino 16,400000000271705173,,0.00,1/4/2019,Yes,No,White,400000000271238759,MenuGroup
400000000186071111,31441724-f9c5-47ab-a6e7-e3df25bfbe57,Pierre Paillard Les Maillerettes BdN 10,400000000186071112,,0.00,12/11/2018,Yes,No,Bubbles,400000000186067099,MenuGroup
400000000186071175,31536636-8b85-4378-bfb7-3a3425a859f2,Vilmart Coeur du Cuvee 09,400000000186071176,,0.00,12/11/2018,Yes,No,Bubbles,400000000186067099,MenuGroup
400000001424405949,31903c89-cf64-4cf6-acd7-2b94eedd89ef,Tornoi Juhfark 15,400000001424406550,,0.00,6/7/2019,Yes,No,White,400000000271238759,MenuGroup
400000004337157730,319de615-6484-4a4c-aa0e-4974a84e2b66,Wines,400000004337157731,,0.00,2/28/2020,No,No,Fonzone Tasting,400000004337149269,Menu
400000017665447543,31f17a63-36a8-4425-903f-a2e72c7250d2,"Von Holt ""Hummingbird"" Pinot 16",400000017665447544,,0.00,2/15/2022,Yes,No,Red,400000000271238761,MenuGroup
400000003250693640,31f6d7e4-027b-4407-bfa3-ff051d70c33d,Pisoni Brut 15,400000003250693641,,0.00,12/2/2019,Yes,No,WINE CLUB,400000000287676817,Menu
400000021093864515,322f1c03-780f-4d7a-8b56-940614752bc8,Adega de Penalva Branco 19,400000021093864516,,0.00,6/23/2022,Yes,No,White,400000000271238759,MenuGroup
400000004396929911,3267f64b-e7f2-4418-a982-b717abf6d27e,Raventos i Blanc De Nit Rose Extra Brut 17,400000004396929912,,0.00,3/2/2020,Yes,No,WINE CLUB,400000000287676817,Menu
400000005803613550,327bac7d-a800-4f9d-8ed2-971de174c1c3,Due Terre Rose di Frappato 19,400000005803613551,,0.00,7/10/2020,Yes,No,Rose,400000000271238757,MenuGroup
400000011513098621,32f1d0b5-91a8-496b-8636-6f91579c3a46,Ferrer Ribiere Empreinte du Temps Carignan,400000011513098622,,0.00,5/26/2021,Yes,No,Red A-K,400000000186067251,MenuGroup
400000033138455862,33235385-6f56-4b14-b6c9-ee2ba5b97d78,Samuel Louis Smith Montanita de Oro Pinot Noir 21,400000033138455863,,0.00,8/9/2023,No,No,Red Q-Z,400000000268246652,MenuGroup
400000004794855908,3329a5ab-fa5a-414e-8aa4-e17cc5c3280a,Bodegas Care Garnacha 17,400000004794855909,,0.00,4/15/2020,Yes,No,Red A-K,400000000186067251,MenuGroup
400000000390488004,333ed26c-91e0-4135-9b8d-af8d4472fa1e,Presqu'ile Santa Barbara Chardonnay 17,400000000390488005,,0.00,1/30/2019,Yes,No,WINE CLUB,400000000287676817,Menu
400000015904716111,3370a9fb-4604-49de-bc03-afdd6e0ae576,Faire la Fete Brut,400000015904716112,,0.00,11/23/2021,Yes,No,Bubbles,400000000186067099,MenuGroup
400000001599473671,3391b8d7-aeb1-4e0a-b044-cd6e71b9ad02,Von Winning Ungeheuer Riesling,400000001599473672,,0.00,6/24/2019,Yes,No,White,400000000186067255,MenuGroup
400000005965550508,33b8a5e9-058e-420d-b03c-5d63c50c0bb7,Brick & Mortar BdB 15,400000005965550509,,0.00,7/20/2020,Yes,No,Bubbles,400000000186067099,MenuGroup
400000006117471249,33c55919-9b68-443d-8305-243c0af637d1,Birichino Vin Gris 19,400000006117472350,,0.00,7/30/2020,Yes,No,Rose,400000000186067253,MenuGroup
400000007572476299,33cec37f-0c68-4e6c-9d13-7ddfcb9b825f,Amon Ra Shiraz 16,400000007572478300,,0.00,10/21/2020,Yes,No,Red A-K,400000000186067251,MenuGroup
400000000284918461,342f8b5d-e0ec-4238-a130-c5b6d2efcd32,Vina Bujanda Rioja Tempranillo Tinto 17,400000000284918462,,0.00,1/6/2019,Yes,No,Wine Club,400000000274135597,MenuGroup
400000000192316558,343abeab-af4c-4b77-9fd6-d5ca8611f0c4,*Renacer Enamore Red MAGNUM 12,400000000192316559,,0.00,12/13/2018,Yes,No,Red A-K,400000000186067251,MenuGroup
400000000192059006,344c202e-5475-41db-a662-774d81916692,Graville Lacoste Bordeaux Blanc 16,400000000192059007,,0.00,12/13/2018,Yes,No,White,400000000186067255,MenuGroup
400000000390487888,34504b08-6bce-4ccd-86c9-ac53a2f68a8c,Marques de Tomares Rioja Reserva 01,400000000390487889,,0.00,1/30/2019,Yes,No,WINE CLUB,400000000287676817,Menu
400000000268254422,3473f682-0113-47b8-96fa-c394c930690d,Lopez de Heredia Vina Cubillo 09,400000000268254423,,0.00,1/3/2019,Yes,No,Red L-P,400000000268246650,MenuGroup
400000002425597650,3479e55a-d7e8-4702-afbf-67048bd72d7e,Domaine Ragot Givry Rouge,400000002425597651,,0.00,9/12/2019,Yes,No,Red A-K,400000000186067251,MenuGroup
400000002397822786,34ab5366-3fe8-4b6c-9b13-434c34d93ab6,Enrico Serafino Brut,400000002397822787,,0.00,9/9/2019,Yes,No,WINE CLUB,400000000287676817,Menu
400000039351929898,34b7e4a6-66f2-4056-a739-91c266c52e1f,Monticello Pinot Noir 21,400000039351929899,,0.00,3/7/2024,No,No,Red,400000000271238761,MenuGroup
400000000268254501,34d22338-af2a-441a-badf-50b119d810c5,Produttori Barbaresco Paje 11,400000000268254502,,0.00,1/3/2019,Yes,No,Red L-P,400000000268246650,MenuGroup
400000003250693620,3524238f-5d77-4117-8308-5243ee657707,Zorzettig Friulano 17,400000003250693621,,0.00,12/2/2019,Yes,No,WINE CLUB,400000000287676817,Menu
400000012223914256,356638b8-4cad-42d4-ac33-5e598240eed4,Terlano Bianco,400000012223914257,,0.00,6/24/2021,Yes,No,White,400000000186067255,MenuGroup
400000003973155761,356670cb-aea0-4a01-b25c-90e32eb12058,Scarpetta Timido Spumante Brut Rose NV,400000003973155762,,0.00,2/3/2020,Yes,No,WINE CLUB,400000000287676817,Menu
400000008126614781,359f1f2e-b0c2-47cb-af0c-460809fc6a65,Margaine Brut,400000008126614782,,0.00,11/23/2020,No,No,WINE CLUB,400000000287676817,Menu
400000000192059032,35a1ccb9-f590-436c-b848-4e1b3e495cd9,Leflaive Les Setilles Blanc 15,400000000192059033,,0.00,12/13/2018,Yes,No,White,400000000186067255,MenuGroup
400000034296354200,35ad5691-c169-4fd9-9500-98f9904e8591,Finocchiona,400000034296354201,,0.00,9/15/2023,No,No,SALUMI,400000000267942331,MenuGroup
400000002495136972,35b12388-7b36-4652-823f-2e2099dd4b1d,Chateau de la Terriere Brouilly 17,400000002495136973,,0.00,9/19/2019,Yes,No,Red A-K,400000000186067251,MenuGroup
400000002684285750,35b308e4-ec86-495e-a133-a6fc2ee40038,Geyerhof Stockwerk Zweigelt 18,400000002684285751,,0.00,10/7/2019,Yes,No,WINE CLUB,400000000287676817,Menu
400000000363199335,35b3db24-151f-4c52-879d-cfd58fafedfe,Tenuta Castellaro Malvasia 15,400000000363199336,,0.00,1/25/2019,No,No,Dessert,400000000280613574,MenuGroup
400000003927842278,35ea7987-d122-4ba2-80e9-efa504ad90db,Zorzettig Flight,400000003927842279,,0.00,1/31/2020,Yes,No,Zorzettig,400000003925157590,MenuGroup
400000000268254411,35f0dc6a-a754-444a-9948-3715f0826593,Littorai Les Larmes Pinot 16,400000000268254412,,0.00,1/3/2019,Yes,No,Red L-P,400000000268246650,MenuGroup
400000012364856629,360585ef-2d49-41f1-b612-a4e496029803,La Antigua Rioja Crianza 12,400000012364856630,,0.00,6/29/2021,Yes,No,Red L-P,400000000268246650,MenuGroup
400000001017166904,362396b3-0777-49df-916a-b9a04add36a7,Cleto Chiarli Sorbara MAG,400000001017166905,,0.00,4/25/2019,Yes,No,Bubbles,400000000186067099,MenuGroup
400000001693478979,36349a32-644a-419e-ba6d-018159edeb70,Failla SC Pinot Noir 18,400000001693478980,,0.00,7/3/2019,Yes,No,Red A-K,400000000186067251,MenuGroup
400000016253473267,365ee5df-e125-46ed-baa1-e800e6d2d77b,Joseph Swan Pinot Noir,400000016253473268,,0.00,12/10/2021,Yes,No,Red,400000000271238761,MenuGroup
400000034296354218,368d43e4-8dad-42c6-b581-6c3b80a2456a,Fattoria,400000034296354219,,0.00,9/15/2023,No,No,SALUMI,400000000267942331,MenuGroup
400000030327564183,36956e73-b5f2-4476-af01-5ed73e9e39f3,Mimosa Flight,400000030327564184,,0.00,5/14/2023,No,No,Sparkling,400000000271238755,MenuGroup
400000001823867667,3695febc-0c76-480d-b636-f02f4b85a6cf,Panini,400000001823867668,,0.00,7/16/2019,No,No,DOOR DASH,400000001823847171,Menu
400000000268254529,36e1fb9d-c785-404e-910c-095fbb12636c,Produttori Rabaja MAG 13,400000000268254530,,0.00,1/3/2019,Yes,No,Red L-P,400000000268246650,MenuGroup
400000000192316615,370f7be2-651a-4da2-8022-f5cade0d7e37,*Terenzuola Merla della Miniera 15,400000000192316616,,0.00,12/13/2018,Yes,No,Red A-K,400000000186067251,MenuGroup
400000000186071153,37781ec7-e69f-4956-ad2e-5d50d2ab14af,Steorra Sparkling Brut NV,400000000186071154,,0.00,12/11/2018,Yes,No,Bubbles,400000000186067099,MenuGroup
400000008493126672,3789ff06-4a51-48db-98be-a7d08c8f1f63,Malvira barbera 05,400000008493126673,,0.00,12/19/2020,No,No,WINE CLUB,400000000287676817,Menu
400000000284909566,378ebeb5-c639-47e1-97f1-6c3c191b4100,DeMorgenzon Chardonnay 17,400000000284909567,,0.00,1/6/2019,Yes,No,Wine Club,400000000274135597,MenuGroup
400000000192316337,37929109-93d7-43db-afa4-2a9852dc5c82,*l'Arco Pario 11,400000000192316338,,0.00,12/13/2018,Yes,No,Red A-K,400000000186067251,MenuGroup
400000000592944072,379b1997-d717-4674-b297-78b76328c0dd,"Chapel Hill ""The Parson"" Shiraz 16",400000000592944073,,0.00,3/4/2019,Yes,No,WINE CLUB,400000000287676817,Menu
400000000284918465,37ade822-8bbd-40b7-8756-70899ad36d28,"Krutz ""Magnolia"" Cabernet 14",400000000284918466,,0.00,1/6/2019,Yes,No,Wine Club,400000000274135597,MenuGroup
400000000192316290,37d19af2-37b9-459c-831c-e9791fbd3277,Giorgio Grai Lagrein 11,400000000192316291,,0.00,12/13/2018,Yes,No,Red A-K,400000000186067251,MenuGroup
400000000268294988,37fa2b42-9e9c-4a9c-9db9-01a9d6b9699a,Terenzuola Merla della Miniera 15,400000000268294989,,0.00,1/3/2019,Yes,No,Red Q-Z,400000000268246652,MenuGroup
400000002126093125,380b53cb-8e40-4fca-ae8e-39f5219d7dc7,Clos St Mag 18 Cassis Rose,400000002126093126,,0.00,8/14/2019,Yes,No,Rose,400000000186067253,MenuGroup
400000002413057922,381335fd-f57e-4d00-892c-49490e80c357,The Withers In Hand Red 16,400000002413057923,,0.00,9/11/2019,Yes,No,Red Q-Z,400000000268246652,MenuGroup
400000006983966362,3813bc34-1ed1-4ed5-922d-e4a312297541,Monteci Belle Bolle Brut Rose 19,400000006983966363,,0.00,9/18/2020,No,No,Bubbles,400000000186067099,MenuGroup
400000012223451743,38392f8c-558d-4a2f-9edc-45fe38a17430,Turbullent Rose,400000012223451744,,0.00,6/24/2021,Yes,No,Bubbles,400000000186067099,MenuGroup
400000000192059145,388cf642-c98a-48a5-be83-a5fd01cefa2c,Terenzuola Vermentino Fosso Corsano 19,400000000192059146,,0.00,12/13/2018,No,No,White,400000000186067255,MenuGroup
400000000192316371,3904ca8f-82b6-4990-a865-2f7574a50c57,*Lanciola Chianti Classico Riserva 15,400000000192316372,,0.00,12/13/2018,Yes,No,Red A-K,400000000186067251,MenuGroup
400000000192316641,3905ce47-14ff-44c1-b8ab-adbb268acb91,*Turley Duarte Zinfandel 15,400000000192316642,,0.00,12/13/2018,Yes,No,Red A-K,400000000186067251,MenuGroup
400000000192059169,391747e3-b18d-42c8-a24a-751444365968,Zorzettig Friulano 17,400000000192059170,,0.00,12/13/2018,Yes,No,White,400000000186067255,MenuGroup
400000001599459328,392ccd02-d792-4b60-a945-c2c2932e7d52,Lapierre Pacalet Julienas 17,400000001599459329,,0.00,6/24/2019,Yes,No,Red L-P,400000000268246650,MenuGroup
400000039374229070,39439d11-eda5-47e9-bbf6-3fd875eda89f,Ridge Grenache Blanc 22,400000039374229071,,0.00,3/8/2024,No,No,White,400000000186067255,MenuGroup
400000000351189315,39545f5e-3105-424e-a4a7-989f576baed4,Creme Del Chardonnay,400000000351189316,,0.00,1/22/2019,Yes,No,White,400000000186067255,MenuGroup
400000000192059137,398db961-9cdd-482e-88d4-a5dcb8b70f02,Tenuta Bianco Pomice 17,400000000192059138,,0.00,12/13/2018,Yes,No,White,400000000186067255,MenuGroup
400000000393465285,399a7ad0-83f9-4864-98f0-b1b6ac3f1b2b,Aquitania Cab 15,400000000393465286,,0.00,1/31/2019,Yes,No,Red,400000000271238761,MenuGroup
400000020538289778,39a86dc4-3dcd-471e-8fae-3738ff92981e,Morey Aligotè 18,400000020538289779,,0.00,6/3/2022,Yes,No,White,400000000186067255,MenuGroup
400000023997424316,39d1c694-b393-4bdf-86a0-cdf21f35ccc5,L'Arco Pario Veronese 15,400000023997424317,,0.00,10/6/2022,Yes,No,Red,400000000271238761,MenuGroup
400000007051164065,39d9ae64-1f34-437c-8037-999a645ebbd7,Muros Antigos Alvarinho,400000007051164066,,0.00,9/22/2020,No,No,WINE CLUB,400000000287676817,Menu
400000003122201138,39e2c328-564f-4658-92c9-8c1617de3478,Delta Pinot Noir 17,400000003122201139,,0.00,11/19/2019,Yes,No,Red A-K,400000000186067251,MenuGroup
400000001781794869,3a13e0ef-7cff-43e5-a983-c28d4e81bf07,DOOR DASH,400000001781794870,,0.00,7/12/2019,Yes,No,FOOD,400000000124405156,Menu
400000006492138180,3a1e17a8-4682-46fd-9f3d-3d8442ad4a38,Gini Soave 18,400000006492138181,,0.00,8/21/2020,No,No,WINE CLUB,400000000287676817,Menu
400000000272033062,3a653f13-209f-468a-8a4e-ef564303feff,Terre Nere Guardiola Etna Rosso 14,400000000272033063,,0.00,1/4/2019,Yes,No,Red,400000000271238761,MenuGroup
400000000186071143,3a682312-5600-4142-a545-42142ec13999,Dom Ruinart Brut 02,400000000186071144,,0.00,12/11/2018,Yes,No,Bubbles,400000000186067099,MenuGroup
400000012898419717,3a6c18bb-3a9c-44df-ae2b-b189935b0a11,HEIRLOOM MENU,400000012898419720,,0.00,7/21/2021,Yes,No,FOOD,400000000124405156,Menu
400000005342709030,3a6dbc87-049d-49b3-9a6c-b6ff29b4543e,Annesanti Il Rosato 18,400000005342709031,,0.00,6/10/2020,Yes,No,Rose,400000000271238757,MenuGroup
400000001407290536,3a7eeee8-e46c-4984-ac37-6654817adf86,Giant Steps Chardonnay 17,400000001407290537,,0.00,6/5/2019,Yes,No,White,400000000186067255,MenuGroup
400000000192316631,3ad4d7e7-4927-4219-b91d-43fc97db555f,*The Princess and the Peasant Carignan 16,400000000192316632,,0.00,12/13/2018,Yes,No,Red A-K,400000000186067251,MenuGroup
400000028299393244,3b1f9e77-330b-427a-9d51-e8926e711ced,RET Pullus Pinot Grigio,400000028299393245,,0.00,3/10/2023,Yes,No,Pullus Rose,400000028299317483,MenuGroup
400000001499527068,3b2aefba-024d-4a1c-aaec-20478b160085,Pierre Peters BdB Cuvee Reserve NV,400000001499527069,,0.00,6/14/2019,Yes,No,Bubbles,400000000186067099,MenuGroup
400000001738697755,3b494e3f-6ec5-41fc-95e8-d4e134cba42e,"Therry Germain ""Cuvee  Domaine"" Saumur-Champigny 18",400000001738697756,,0.00,7/8/2019,Yes,No,WINE CLUB,400000000287676817,Menu
400000028916157785,3bdf137a-4e28-4188-a629-892943ea1687,Red Stitch Rosella's Pinot 19,400000028916157786,,0.00,3/30/2023,Yes,No,Red Q-Z,400000000268246652,MenuGroup
400000008959283610,3be5c4c0-b71d-455e-be6f-6ea75e7f8f69,Palazzone Orvieto,400000008959283611,,0.00,1/20/2021,No,No,WINE CLUB,400000000287676817,Menu
400000007087913249,3c03af49-0629-4285-bca6-fd82e32953e0,DD SFIZI,400000007087914700,,0.00,9/24/2020,No,No,DOORDASH,400000007087049292,MenuGroup
400000014804966162,3c14b30c-6296-48e2-b1a8-3e23e99410f0,Failla Pinot Noir,400000014804966163,,0.00,10/8/2021,Yes,No,Red,400000000271238761,MenuGroup
400000002856227382,3c83e48e-9f1b-4681-8034-49d2624522e8,Tickets,400000002856227383,,0.00,10/24/2019,No,No,Top Shelf Reds,400000002856218570,Menu
400000000271243038,3c8aab3f-8fc4-4b9a-8e22-49570ab46107,Quenard Chignin Vielles Vignes 17,400000000271243039,,0.00,1/4/2019,Yes,No,White,400000000271238759,MenuGroup
400000001407239052,3c9ca7d4-9a62-4a59-bcf5-aa4cb8639a7f,Dautel Spatburgunder 15,400000001407239053,,0.00,6/5/2019,Yes,No,Red A-K,400000000186067251,MenuGroup
400000017665574273,3c9cd57c-49cc-4b82-9bc3-1b23ef220d6f,GiaDomella Cabernet 04,400000017665574274,,0.00,2/15/2022,Yes,No,Red A-K,400000000186067251,MenuGroup
400000008388541964,3cd5090a-98c9-4e02-b68e-8c7049d6b14b,Il Colle Millesimato Brut DOCG,400000008388541965,,0.00,12/12/2020,Yes,No,Bubbles,400000000186067099,MenuGroup
400000003629952249,3ce233d9-ab8f-45ee-bbe0-f1ec74051831,Delamotte Brut NV,400000003629953600,,0.00,1/6/2020,Yes,No,WINE CLUB,400000000287676817,Menu
400000000192059018,3cf0386b-56d7-4bbe-8925-6c49cb9fc5ba,Jordan Chard 14,400000000192059019,,0.00,12/13/2018,Yes,No,White,400000000186067255,MenuGroup
400000038885321715,3d102125-22d1-4b6c-8ef0-c0687f164074,Abbazia di Novacella Pinot Grigio 21,400000038885321716,,0.00,2/21/2024,No,No,White,400000000271238759,MenuGroup
400000001564486449,3d2df2d0-78b2-4247-93f6-4086d1dc0e91,Bonny Doon Cigare Volant 14,400000001564486750,,0.00,6/21/2019,Yes,No,Red,400000000271238761,MenuGroup
400000007690005402,3d4ca155-9ce9-4d1f-829b-3b4363631aab,Contadi Costaldi Franciacorta NV,400000007690005403,,0.00,10/28/2020,Yes,No,Bubbles,400000000186067099,MenuGroup
400000006568945826,3d51d2d1-8e9a-4dbc-9a29-8cc3209b4cf7,Adega de Penalva Indigena Branco 18,400000006568945827,,0.00,8/25/2020,Yes,No,White,400000000186067255,MenuGroup
400000005558555446,3d828db3-350c-4792-bccc-c7ad22657b5c,Perrin Vinsobres 17,400000005558555447,,0.00,6/24/2020,Yes,No,Red L-P,400000000268246650,MenuGroup
400000000603165756,3d90d624-cacc-4499-b81e-49298795a503,SCM Pinot Tasting,400000000603165757,,0.00,3/6/2019,Yes,No,WINE,400000000186055623,Menu
400000000192055856,3da41712-4891-4888-89e1-2e5f9958c7b5,Clos St Magdeleine Cassis Rose 15,400000000192055857,,0.00,12/13/2018,Yes,No,Rose,400000000186067253,MenuGroup
400000023887095025,3dbe9352-3d13-4499-9f8f-e9a78ae2f8f3,Henri Costal Chablis 20,400000023887095026,,0.00,10/1/2022,Yes,No,White,400000000271238759,MenuGroup
400000011072834371,3dc7f4da-1cd5-42c6-aa46-d5e99dc87552,Saddleback Chardonnay 18,400000011072834372,,0.00,5/7/2021,Yes,No,White,400000000186067255,MenuGroup
400000003287881268,3dc9375d-e6c9-49c6-adbb-11a32a6fd654,Wines,400000003287881269,,0.00,12/6/2019,No,No,Annual Champagne Tasting,400000003287716316,Menu
400000003478938139,3de270c2-90c5-47e8-882a-f0ba0b80d9e9,Quintarelli Primofiore 16,400000003478938140,,0.00,12/23/2019,Yes,No,Red Q-Z,400000000268246652,MenuGroup
400000000336052808,3e0b7a3e-ef61-474e-b4de-f567249de939,Ridge Estate Cab 16,400000000336052809,,0.00,1/19/2019,Yes,No,Red Q-Z,400000000268246652,MenuGroup
400000000268254280,3e245a12-2686-4c1c-a628-974a96076a7a,Lanciola Chianti Classico Riserva 16,400000000268254281,,0.00,1/3/2019,No,No,Red L-P,400000000268246650,MenuGroup
400000039411280603,3e8f7625-83c6-47d3-b75d-f79484f08894,Domaine Paul Janin 'Moulin-a-vent' 20,400000039411280604,,0.00,3/9/2024,No,No,Red,400000000271238761,MenuGroup
400000006337047715,3ea83be0-d3c0-4255-ae46-8f12154b6f7c,Rafanelli Zinfandel 17,400000006337047716,,0.00,8/12/2020,Yes,No,WINE CLUB,400000000287676817,Menu
400000000192316460,3eb6f8ae-653f-4bff-bb42-bba6eae5ab26,*Maestracci E Prove Crose Calvi Rouge 14,400000000192316461,,0.00,12/13/2018,Yes,No,Red A-K,400000000186067251,MenuGroup
400000000269973118,3ec5a5be-5f50-4b9d-9304-5d3544c6fa5d,CATERING,400000000269973119,,0.00,1/3/2019,No,No,FOOD,400000000124405156,Menu
400000002784850668,3ee4776f-4f93-4bd3-b1b5-6adcbe92c983,Selle e Mosca La Cala Vermentino 16,400000002784850669,,0.00,10/17/2019,Yes,No,White,400000000271238759,MenuGroup
400000000192316665,3f32ed02-e811-4d0b-a9d7-bb389e81b27c,*Vigna Rada Alghero Cagnulari Arsenale 15,400000000192316666,,0.00,12/13/2018,Yes,No,Red A-K,400000000186067251,MenuGroup
400000032206048968,3f38db22-85fd-4587-944c-769119bdfe61,Domaine Cavalier Val de Montferrand 20,400000032206048969,,0.00,7/11/2023,Yes,No,Red,400000000271238761,MenuGroup
400000023951771548,3f41e564-1d7d-403d-9c13-c30c47c58c4a,Borgo Paglianetto 'Terravignata' Verdicchio 20,400000023951771549,,0.00,10/4/2022,No,No,White,400000000271238759,MenuGroup
400000000876719612,3f49a3ae-100f-4b29-b461-164c832433cd,Brassfield Pinot Gris 18,400000000876719613,,0.00,4/8/2019,Yes,No,WINE CLUB,400000000287676817,Menu
400000009128895550,3f561ec1-2ee6-4956-b9a2-ed993ece9f98,Lorenzo Cabernet Sauvignon,400000009128895551,,0.00,1/30/2021,Yes,No,Red,400000000271238761,MenuGroup
400000000271243028,3f5884c0-6fc3-4611-8865-d7f02c78137c,Diva Reserve Chardonnay 16,400000000271243029,,0.00,1/4/2019,Yes,No,White,400000000271238759,MenuGroup
400000000192059093,3f60b6b3-5358-4e14-a4e7-c7d3f341b271,Prieur Meursault Perrieres 11,400000000192059094,,0.00,12/13/2018,Yes,No,White,400000000186067255,MenuGroup
400000038885338766,3f6f40cc-9983-4d04-9b48-c4e8dc38ceea,Bisci Verdicchio di Matelica 22,400000038885338767,,0.00,2/21/2024,No,No,White,400000000271238759,MenuGroup
400000002413374362,3fd39930-4bdd-4a14-835f-b31b8ec77af3,Hattingley Valley Classic Reserve Brut NV,400000002413374363,,0.00,9/11/2019,Yes,No,Bubbles,400000000186067099,MenuGroup
400000002035911874,3fd50e5e-c01c-4731-afdc-2307fa910bde,CP Vini Elegia Primitivo 14,400000002035911875,,0.00,8/5/2019,Yes,No,WINE CLUB,400000000287676817,Menu
400000001738720715,3ff2e04f-91f8-456a-ac50-6700aad00af2,"Talley ""Rosemary's"" Chard 17",400000001738720716,,0.00,7/8/2019,Yes,No,WINE CLUB,400000000287676817,Menu
400000000186071163,40231901-9e93-4789-89e9-014e66e54b04,Turbullent NV,400000000186071164,,0.00,12/11/2018,Yes,No,Bubbles,400000000186067099,MenuGroup
